"","polity","realized_coup","type_of_coup","replicate","n","number"
"2861",8,0,"coup",48,1,1
"2862",8,0,"coup",49,1,1
"2863",8,1,"coup",1,8,8
"2864",8,1,"coup",2,3,3
"2865",8,1,"coup",3,6,6
"2866",8,1,"coup",4,10,10
"2867",8,1,"coup",5,3,3
"2868",8,1,"coup",6,4,4
"2869",8,1,"coup",7,10,10
"2870",8,1,"coup",8,8,8
"2871",8,1,"coup",9,7,7
"2872",8,1,"coup",10,7,7
"2873",8,1,"coup",11,4,4
"2874",8,1,"coup",12,5,5
"2875",8,1,"coup",13,9,9
"2876",8,1,"coup",14,6,6
"2877",8,1,"coup",15,4,4
"2878",8,1,"coup",16,4,4
"2879",8,1,"coup",17,4,4
"2880",8,1,"coup",18,3,3
"2881",8,1,"coup",19,3,3
"2882",8,1,"coup",20,8,8
"2883",8,1,"coup",21,1,1
"2884",8,1,"coup",22,6,6
"2885",8,1,"coup",23,7,7
"2886",8,1,"coup",24,5,5
"2887",8,1,"coup",25,7,7
"2888",8,1,"coup",26,7,7
"2889",8,1,"coup",27,6,6
"2890",8,1,"coup",28,7,7
"2891",8,1,"coup",29,4,4
"2892",8,1,"coup",30,2,2
"2893",8,1,"coup",31,6,6
"2894",8,1,"coup",32,2,2
"2895",8,1,"coup",33,9,9
"2896",8,1,"coup",34,8,8
"2897",8,1,"coup",35,4,4
"2898",8,1,"coup",36,5,5
"2899",8,1,"coup",37,8,8
"2900",8,1,"coup",38,7,7
"2901",8,1,"coup",39,7,7
"2902",8,1,"coup",40,6,6
"2903",8,1,"coup",41,7,7
"2904",8,1,"coup",42,9,9
"2905",8,1,"coup",43,13,13
"2906",8,1,"coup",44,7,7
"2907",8,1,"coup",45,6,6
"2908",8,1,"coup",46,10,10
"2909",8,1,"coup",47,5,5
"2910",8,1,"coup",48,1,1
"2911",8,1,"coup",49,4,4
"2912",8,1,"coup",50,3,3
"2913",9,0,"attempt",1,5,5
"2914",9,0,"attempt",2,7,7
"2915",9,0,"attempt",3,5,5
"2916",9,0,"attempt",4,6,6
"2917",9,0,"attempt",5,5,5
"2918",9,0,"attempt",6,4,4
"2919",9,0,"attempt",7,6,6
"2920",9,0,"attempt",8,4,4
"2921",9,0,"attempt",9,5,5
"2922",9,0,"attempt",10,8,8
"2923",9,0,"attempt",11,9,9
"2924",9,0,"attempt",12,7,7
"2925",9,0,"attempt",13,3,3
"2926",9,0,"attempt",14,5,5
"2927",9,0,"attempt",15,10,10
"2928",9,0,"attempt",16,5,5
"2929",9,0,"attempt",17,5,5
"2930",9,0,"attempt",18,5,5
"2931",9,0,"attempt",19,11,11
"2932",9,0,"attempt",20,4,4
"2933",9,0,"attempt",21,6,6
"2934",9,0,"attempt",22,3,3
"2935",9,0,"attempt",23,4,4
"2936",9,0,"attempt",24,10,10
"2937",9,0,"attempt",25,1,1
"2938",9,0,"attempt",26,6,6
"2939",9,0,"attempt",27,4,4
"2940",9,0,"attempt",28,7,7
"2941",9,0,"attempt",29,7,7
"2942",9,0,"attempt",30,5,5
"2943",9,0,"attempt",31,8,8
"2944",9,0,"attempt",32,8,8
"2945",9,0,"attempt",33,11,11
"2946",9,0,"attempt",34,2,2
"2947",9,0,"attempt",35,6,6
"2948",9,0,"attempt",36,3,3
"2949",9,0,"attempt",37,4,4
"2950",9,0,"attempt",38,5,5
"2951",9,0,"attempt",39,6,6
"2952",9,0,"attempt",40,5,5
"2953",9,0,"attempt",41,3,3
"2954",9,0,"attempt",42,8,8
"2955",9,0,"attempt",43,5,5
"2956",9,0,"attempt",44,7,7
"2957",9,0,"attempt",45,5,5
"2958",9,0,"attempt",46,5,5
"2959",9,0,"attempt",47,6,6
"2960",9,0,"attempt",48,8,8
"2961",9,0,"attempt",49,11,11
"2962",9,0,"attempt",50,8,8
"2963",9,0,"conspiracy",1,4,4
"2964",9,0,"conspiracy",2,8,8
"2965",9,0,"conspiracy",3,5,5
"2966",9,0,"conspiracy",4,1,1
"2967",9,0,"conspiracy",5,7,7
"2968",9,0,"conspiracy",6,5,5
"2969",9,0,"conspiracy",7,8,8
"2970",9,0,"conspiracy",8,3,3
"2971",9,0,"conspiracy",9,13,13
"2972",9,0,"conspiracy",10,4,4
"2973",9,0,"conspiracy",11,8,8
"2974",9,0,"conspiracy",12,3,3
"2975",9,0,"conspiracy",13,12,12
"2976",9,0,"conspiracy",14,7,7
"2977",9,0,"conspiracy",15,5,5
"2978",9,0,"conspiracy",16,5,5
"2979",9,0,"conspiracy",17,8,8
"2980",9,0,"conspiracy",18,4,4
"2981",9,0,"conspiracy",20,5,5
"2982",9,0,"conspiracy",21,7,7
"2983",9,0,"conspiracy",22,2,2
"2984",9,0,"conspiracy",23,4,4
"2985",9,0,"conspiracy",24,4,4
"2986",9,0,"conspiracy",25,6,6
"2987",9,0,"conspiracy",26,5,5
"2988",9,0,"conspiracy",27,2,2
"2989",9,0,"conspiracy",28,3,3
"2990",9,0,"conspiracy",29,9,9
"2991",9,0,"conspiracy",30,3,3
"2992",9,0,"conspiracy",31,5,5
"2993",9,0,"conspiracy",32,5,5
"2994",9,0,"conspiracy",33,4,4
"2995",9,0,"conspiracy",34,2,2
"2996",9,0,"conspiracy",35,5,5
"2997",9,0,"conspiracy",36,9,9
"2998",9,0,"conspiracy",37,4,4
"2999",9,0,"conspiracy",38,2,2
"3000",9,0,"conspiracy",39,5,5
"3001",9,0,"conspiracy",40,9,9
"3002",9,0,"conspiracy",41,3,3
"3003",9,0,"conspiracy",42,5,5
"3004",9,0,"conspiracy",43,7,7
"3005",9,0,"conspiracy",44,9,9
"3006",9,0,"conspiracy",45,4,4
"3007",9,0,"conspiracy",46,8,8
"3008",9,0,"conspiracy",47,9,9
"3009",9,0,"conspiracy",48,1,1
"3010",9,0,"conspiracy",49,6,6
"3011",9,0,"conspiracy",50,6,6
"3012",10,0,"attempt",1,1,1
"3013",10,0,"attempt",2,9,9
"3014",10,0,"attempt",4,9,9
"3015",10,0,"attempt",5,4,4
"3016",10,0,"attempt",6,4,4
"3017",10,0,"attempt",7,4,4
"3018",10,0,"attempt",8,1,1
"3019",10,0,"attempt",9,2,2
"3020",10,0,"attempt",10,3,3
"3021",10,0,"attempt",11,5,5
"3022",10,0,"attempt",12,2,2
"3023",10,0,"attempt",13,5,5
"3024",10,0,"attempt",14,4,4
"3025",10,0,"attempt",15,3,3
"3026",10,0,"attempt",16,6,6
"3027",10,0,"attempt",17,1,1
"3028",10,0,"attempt",18,2,2
"3029",10,0,"attempt",19,7,7
"3030",10,0,"attempt",20,2,2
"3031",10,0,"attempt",21,1,1
"3032",10,0,"attempt",22,2,2
"3033",10,0,"attempt",23,5,5
"3034",10,0,"attempt",24,4,4
"3035",10,0,"attempt",25,3,3
"3036",10,0,"attempt",26,1,1
"3037",10,0,"attempt",27,5,5
"3038",10,0,"attempt",28,1,1
"3039",10,0,"attempt",29,6,6
"3040",10,0,"attempt",30,6,6
"3041",10,0,"attempt",31,1,1
"3042",10,0,"attempt",32,4,4
"3043",10,0,"attempt",33,2,2
"3044",10,0,"attempt",34,6,6
"3045",10,0,"attempt",35,2,2
"3046",10,0,"attempt",36,4,4
"3047",10,0,"attempt",37,1,1
"3048",10,0,"attempt",38,3,3
"3049",10,0,"attempt",39,3,3
"3050",10,0,"attempt",40,4,4
"3051",10,0,"attempt",41,8,8
"3052",10,0,"attempt",42,4,4
"3053",10,0,"attempt",43,3,3
"3054",10,0,"attempt",44,6,6
"3055",10,0,"attempt",45,4,4
"3056",10,0,"attempt",46,5,5
"3057",10,0,"attempt",47,4,4
"3058",10,0,"attempt",48,5,5
"3059",10,0,"attempt",49,2,2
"3060",10,0,"attempt",50,5,5
"3061",10,0,"conspiracy",1,8,8
"3062",10,0,"conspiracy",2,11,11
"3063",10,0,"conspiracy",3,9,9
"3064",10,0,"conspiracy",4,7,7
"3065",10,0,"conspiracy",5,14,14
"3066",10,0,"conspiracy",6,20,20
"3067",10,0,"conspiracy",7,9,9
"3068",10,0,"conspiracy",8,6,6
"3069",10,0,"conspiracy",9,7,7
"3070",10,0,"conspiracy",10,14,14
"3071",10,0,"conspiracy",11,11,11
"3072",10,0,"conspiracy",12,17,17
"3073",10,0,"conspiracy",13,17,17
"3074",10,0,"conspiracy",14,6,6
"3075",10,0,"conspiracy",15,11,11
"3076",10,0,"conspiracy",16,13,13
"3077",10,0,"conspiracy",17,21,21
"3078",10,0,"conspiracy",18,16,16
"3079",10,0,"conspiracy",19,11,11
"3080",10,0,"conspiracy",20,8,8
"3081",10,0,"conspiracy",21,9,9
"3082",10,0,"conspiracy",22,16,16
"3083",10,0,"conspiracy",23,13,13
"3084",10,0,"conspiracy",24,7,7
"3085",10,0,"conspiracy",25,9,9
"3086",10,0,"conspiracy",26,11,11
"3087",10,0,"conspiracy",27,9,9
"3088",10,0,"conspiracy",28,14,14
"3089",10,0,"conspiracy",29,12,12
"3090",10,0,"conspiracy",30,10,10
"3091",10,0,"conspiracy",31,15,15
"3092",10,0,"conspiracy",32,9,9
"3093",10,0,"conspiracy",33,14,14
"3094",10,0,"conspiracy",34,9,9
"3095",10,0,"conspiracy",35,8,8
"3096",10,0,"conspiracy",36,9,9
"3097",10,0,"conspiracy",37,16,16
"3098",10,0,"conspiracy",38,14,14
"3099",10,0,"conspiracy",39,9,9
"3100",10,0,"conspiracy",40,10,10
"3101",10,0,"conspiracy",41,10,10
"3102",10,0,"conspiracy",42,8,8
"3103",10,0,"conspiracy",43,11,11
"3104",10,0,"conspiracy",44,10,10
"3105",10,0,"conspiracy",45,12,12
"3106",10,0,"conspiracy",46,10,10
"3107",10,0,"conspiracy",47,14,14
"3108",10,0,"conspiracy",48,11,11
"3109",10,0,"conspiracy",49,7,7
"3110",10,0,"conspiracy",50,16,16
"3111",10,1,"coup",1,6,6
"3112",10,1,"coup",2,1,1
"3113",10,1,"coup",3,4,4
"3114",10,1,"coup",4,4,4
"3115",10,1,"coup",5,5,5
"3116",10,1,"coup",6,3,3
"3117",10,1,"coup",7,5,5
"3118",10,1,"coup",8,5,5
"3119",10,1,"coup",9,3,3
"3120",10,1,"coup",10,3,3
"3121",10,1,"coup",11,3,3
"3122",10,1,"coup",12,3,3
"3123",10,1,"coup",13,3,3
"3124",10,1,"coup",14,4,4
"3125",10,1,"coup",15,3,3
"3126",10,1,"coup",16,5,5
"3127",10,1,"coup",17,13,13
"3128",10,1,"coup",18,3,3
"3129",10,1,"coup",19,2,2
"3130",10,1,"coup",20,2,2
"3131",10,1,"coup",21,2,2
"3132",10,1,"coup",22,2,2
"3133",10,1,"coup",23,1,1
"3134",10,1,"coup",24,3,3
"3135",10,1,"coup",25,5,5
"3136",10,1,"coup",26,5,5
"3137",10,1,"coup",27,4,4
"3138",10,1,"coup",28,4,4
"3139",10,1,"coup",29,5,5
"3140",10,1,"coup",30,5,5
"3141",10,1,"coup",31,4,4
"3142",10,1,"coup",32,3,3
"3143",10,1,"coup",33,4,4
"3144",10,1,"coup",34,1,1
"3145",10,1,"coup",35,5,5
"3146",10,1,"coup",36,3,3
"3147",10,1,"coup",37,3,3
"3148",10,1,"coup",38,2,2
"3149",10,1,"coup",39,5,5
"3150",10,1,"coup",40,3,3
"3151",10,1,"coup",41,3,3
"3152",10,1,"coup",42,8,8
"3153",10,1,"coup",43,4,4
"3154",10,1,"coup",44,4,4
"3155",10,1,"coup",45,5,5
"3156",10,1,"coup",46,2,2
"3157",10,1,"coup",47,2,2
"3158",10,1,"coup",48,4,4
"3159",10,1,"coup",49,6,6
"3160",10,1,"coup",50,3,3
